Date,Open,High,Low,Close,Volume,TB_Label,BIAS_5,BIAS_10,BIAS_20,BIAS_60,RSI_14,MACD_DIF,MACD_SIGNAL,MACD_HIST
2019-10-25,11336.6396484375,11347.1796875,11281.3701171875,11296.1201171875,1966200.0,0.0,0.30059760189939944,0.8401993610063219,,,68.35461608442169,,,
2019-10-28,11321.990234375,11341.0302734375,11295.4404296875,11315.01953125,1737800.0,0.0,0.2354593537096772,0.7857230817492677,,,69.16234259726212,,,
2019-10-29,11347.3896484375,11373.9501953125,11292.830078125,11333.8701171875,2228000.0,0.0,0.2911809150681677,0.7543342792523777,,,69.98524802335089,,,
2019-10-30,11336.9697265625,11380.2802734375,11306.9501953125,11380.2802734375,1993100.0,0.0,0.45188408155723003,0.9717207435840924,2.2590681311710714,,71.96854200444967,,,
2019-10-31,11393.6796875,11428.419921875,11358.7099609375,11358.7099609375,2507400.0,0.0,0.19326406867459234,0.626925493718522,1.8862351244953501,,69.66449200526522,,,
2019-11-01,11373.7001953125,11399.5302734375,11335.509765625,11399.5302734375,1920500.0,0.0,0.370225038188976,0.7927254522393845,2.045682107040281,,71.52253232442797,,,
2019-11-04,11451.7197265625,11559.0703125,11451.7197265625,11556.849609375,2378900.0,0.0,1.3238959687997154,1.8480920403687096,3.139615888573588,,77.29451594138172,,,
2019-11-05,11576.1796875,11644.0302734375,11576.1796875,11644.0302734375,2333100.0,2.0,1.536031019791606,2.280381923691799,3.5712493229663522,,79.74463177268002,,,
2019-11-06,11645.080078125,11668.2001953125,11601.7001953125,11653.0703125,2666600.0,2.0,1.1337203601200496,1.9894366830685906,3.3217235397794864,,79.98580483589531,,,
2019-11-07,11642.91015625,11647.4697265625,11552.080078125,11606.5595703125,2358500.0,0.0,0.29857879874153337,1.3283586501258604,2.6412086560844816,,75.0355947356793,,,
2019-11-08,11620.8896484375,11642.41015625,11561.3095703125,11579.5400390625,2109500.0,0.0,-0.24526100486478297,0.8429520517276634,2.0909781627298063,,72.23861482789891,,,
2019-11-11,11570.330078125,11570.330078125,11409.830078125,11427.2802734375,2387200.0,0.0,-1.3366822297048886,-0.580232807832004,0.588802701849378,,58.9120508367652,,,
2019-11-12,11463.330078125,11520.3701171875,11459.6796875,11520.3701171875,2003100.0,0.0,-0.32008981557078986,0.06730045360370251,1.2262001301248882,,63.36224958099971,,,
2019-11-13,11483.240234375,11509.3701171875,11439.08984375,11467.830078125,1957000.0,0.0,-0.455594598523279,-0.4647619153529847,0.6297046409358353,,59.44862190079158,,,
2019-11-14,11488.740234375,11498.25,11424.76953125,11450.419921875,2312000.0,0.0,-0.33656425795732803,-0.6949203513506474,0.36088638844966603,,58.16653034803976,,,
2019-11-15,11485.4599609375,11552.25,11485.4599609375,11525.599609375,2446300.0,1.0,0.4120785253478365,-0.1520846867555159,0.8671507606710538,,61.97961373427256,,,
2019-11-18,11543.7998046875,11599.7802734375,11532.9697265625,11599.7802734375,1943800.0,0.0,0.7555092891173398,0.4531930029047615,1.3320549883202526,,65.33694458973399,,,
2019-11-19,11608.48046875,11656.400390625,11576.7900390625,11656.400390625,1908800.0,0.0,1.0086159000776362,0.9327064638505744,1.655657689481882,,67.68267326377874,147.37599545204466,167.98016910014383,-20.604173648099163
2019-11-20,11645.73046875,11649.0703125,11591.73046875,11631.2001953125,1896800.0,1.0,0.5056747165949504,0.7335743538312345,1.2630029927016784,,65.55628248869205,145.7972638171159,163.54358804353825,-17.74632422642236
2019-11-21,11573.83984375,11573.83984375,11478.4296875,11558.26953125,1861200.0,1.0,-0.31033028225198045,0.1438309157839157,0.5238547267589766,,59.70970823861522,137.08102778115062,158.25107599106073,-21.170048209910107
2019-11-22,11556.75,11577.01953125,11534.150390625,11566.7998046875,1840600.0,1.0,-0.30760840349650653,0.22880313118884832,0.47977204185578604,,60.15729113009719,129.37036862227797,152.47493451730418,-23.104565895026212
2019-11-25,11590.8095703125,11604.75,11559.330078125,11561.580078125,2150400.0,1.0,-0.28693706149712783,0.06712130506563163,0.32698607032850546,,59.72010826168581,121.43855925780736,146.26765946540482,-24.829100207597463
2019-11-26,11608.3701171875,11642.9599609375,11576.8203125,11576.8203125,3254400.0,1.0,-0.01825446002069464,0.15009592082884105,0.3534509780851014,,60.61997748751583,115.05600868868896,140.02532931006164,-24.969320621372674
2019-11-27,11590.8095703125,11651.73046875,11590.8095703125,11647.4599609375,2166700.0,1.0,0.5635725742077824,0.6048573382177569,0.8490041815305105,,64.57085318282843,114.37932696500684,134.89612884105068,-20.516801876043843
2019-11-28,11641.7001953125,11654.0595703125,11604.6796875,11617.080078125,1977000.0,1.0,0.19951815513123972,0.19821337251857418,0.473577329005348,,61.70370022329398,110.12222867263336,129.9413488073672,-19.81912013473385
2019-11-29,11616.8798828125,11623.58984375,11485.16015625,11489.5703125,2296900.0,1.0,-0.7680772072016229,-0.8707632566687384,-0.6679034309069465,,51.38959476734487,95.36022188461902,123.02512342281757,-27.66490153819855
2019-12-02,11509.9404296875,11524.849609375,11454.3798828125,11502.830078125,2131300.0,1.0,-0.5526362931632001,-0.6732780883986544,-0.5300399706086978,,52.28284267189791,83.76557995657822,115.17321472956971,-31.407634772991486
2019-12-03,11473.3203125,11531.580078125,11460.0595703125,11531.580078125,1884000.0,1.0,-0.2260312533348907,-0.3175825693196077,-0.23291921858014097,,54.24601478717182,76.02031257755334,107.34263429916643,-31.322321721613093
2019-12-04,11511.8203125,11513.830078125,11457.4296875,11510.4697265625,0.0,1.0,-0.17203644058464418,-0.3961171261560481,-0.3540903612644475,,52.53682634294022,67.40173815222079,99.3544550697773,-31.952716917556515
2019-12-05,11546.75,11604.3896484375,11546.75,11594.650390625,0.0,1.0,0.5971833044215114,0.3007496299014756,0.3798344456548364,,58.19357297549026,66.59644947465495,92.80285395075283,-26.206404476097887
2019-12-06,11639.7998046875,11657.650390625,11577.830078125,11609.6396484375,1975900.0,1.0,0.5178054000032128,0.39321100982046,0.4965088952810337,,59.127669633421675,66.40231566987131,87.52274629457654,-21.12043062470522
2019-12-09,11635.4697265625,11678.3603515625,11631.0302734375,11660.76953125,0.0,1.0,0.6851287959838803,0.7489361315798249,0.8372007411786342,,62.22793484712178,69.57223207943025,83.93264345154728,-14.360411372117028
2019-12-10,11647.7802734375,11649.73046875,11607.259765625,11627.83984375,0.0,1.0,0.23417618689647313,0.4201579148070067,0.5057367551162706,,59.11775926559779,68.63606921421888,80.87332860408159,-12.237259389862714
2019-12-11,11635.0703125,11700.76953125,11622.580078125,11700.76953125,2258900.0,1.0,0.5330110930606313,1.0034909530906466,1.0343952150313473,,63.47212903057733,72.93818370199733,79.28629962366475,-6.348115921667414
2019-12-12,11766.98046875,11875.98046875,11766.98046875,11836.419921875,2486200.0,0.0,1.2777539662202964,1.9813632784184243,2.0356709406617712,,69.89501740616363,86.29869563029024,80.68877882498984,5.609916805300401
2019-12-13,11937.900390625,11990.7802734375,11913.01953125,11927.73046875,2969000.0,0.0,1.5065019199145713,2.381580416038509,2.644899576295101,,73.29851889408671,103.06690449142843,85.16440395827756,17.90250053315087
2019-12-16,11915.6103515625,11975.73046875,11915.6103515625,11939.76953125,2643500.0,0.0,1.128730832494207,2.101987545491002,2.598411294877767,,73.72037385014065,115.99021950238966,91.32956706709999,24.660652435289677
2019-12-17,11939.6201171875,12097.009765625,11939.6201171875,12097.009765625,2495800.0,2.0,1.652641222496598,2.9488339058513002,3.7531634606673414,,78.49845181777675,137.33687851237482,100.53102935615496,36.805849156219864
2019-12-18,12061.099609375,12125.900390625,12059.919921875,12122.4501953125,0.0,2.0,1.1495865138067662,2.6308252329616977,3.752787380729883,,79.15869570227727,154.52581225866015,111.329985936656,43.19582632200415
2019-12-19,12082.98046875,12111.76953125,12008.16015625,12018.900390625,2236200.0,2.0,-0.01889732277527978,1.389983992426158,2.6641600937919785,,69.76794880248109,157.97156439525315,120.65830162837543,37.31326276687773
2019-12-20,12001.5595703125,12028.2197265625,11937.4501953125,11959.080078125,2649800.0,0.0,-0.5683828207768915,0.5888276309893525,1.9823193919943582,,64.97264497072979,154.09899126129858,127.34643955496006,26.752551706338522
2019-12-23,11969.1396484375,12022.23046875,11960.2099609375,12022.23046875,1907900.0,2.0,-0.18020449641864555,0.8134898061407991,2.3198722648503756,,67.51130469458529,154.34644812915394,132.74644126979882,21.60000685935512
2019-12-24,12023.7900390625,12027.599609375,11976.3798828125,11976.3798828125,1724100.0,2.0,-0.36130626694367285,0.13633577303155953,1.7566258448686423,,63.89064306057792,149.1237941117579,136.02191183819065,13.101882273567242
2019-12-25,11978.9404296875,12032.3701171875,11973.9501953125,12008.1298828125,1518600.0,2.0,0.09323826181386607,0.14444248665532733,1.8703016480428714,4.52170483825205,65.2792645375033,145.86531823930272,137.99059311841307,7.87472512088965
2019-12-26,12018.3798828125,12030.66015625,11982.6396484375,12001.009765625,1618300.0,2.0,0.06373315039365224,-0.052129067162154374,1.6443683313566382,4.3033681848549055,64.67857144480683,141.08211191699047,138.60889687812855,2.473215038861923
2019-12-27,12032.7197265625,12093.01953125,12032.7197265625,12091.58984375,1868500.0,2.0,0.5966943662481627,0.5650100854657225,2.1511210636045996,4.916803012099824,68.63297467735701,142.95257345885875,139.47763219427458,3.4749412645841744
2019-12-30,12094.8095703125,12114.8896484375,12046.2197265625,12053.3701171875,1890200.0,2.0,0.2267919612510605,0.1525139608502757,1.591983075283121,4.407394516196805,65.31047386848242,139.74007854839874,139.5301214650994,0.2099570832993436
2019-12-31,12019.1904296875,12047.75,11997.1396484375,11997.1396484375,1742700.0,2.0,-0.27520798850957373,-0.23191945035665462,0.9200400110938256,3.7551543516646912,60.657947975033174,131.1450656151501,137.85311029510953,-6.708044679959443
2020-01-02,12026.5,12110.740234375,12026.23046875,12100.48046875,2023800.0,2.0,0.4296100226949706,0.6458496647694822,1.5373699784248185,4.473382490521627,65.51939664693471,131.1602626226886,136.51454076062535,-5.3542781379367455
2020-01-03,12167.4404296875,12197.6396484375,12023.599609375,12110.4296875,2572900.0,2.0,0.3299564887456974,0.6519764589686172,1.4014230597482857,4.3950722358631955,65.95556741400824,130.4711351343194,135.30585963536416,-4.834724501044747
2020-01-06,12035.7099609375,12040.080078125,11953.3603515625,11953.3603515625,2345200.0,2.0,-0.7439676996091493,-0.64873233565792,-0.05754579740130383,2.883907612344605,54.281534220094905,115.91462229645913,131.42761216758316,-15.512989871124034
2020-01-07,11961.9697265625,11986.0302734375,11822.400390625,11880.3203125,2338400.0,2.0,-1.0661400017162537,-1.1392041773905182,-0.759322704424148,2.136072023677582,49.86184174934589,97.36242681683689,124.61457509743391,-27.252148280597027
2020-01-08,11818.759765625,11899.669921875,11777.4501953125,11817.099609375,2428800.0,2.0,-1.2966429401525148,-1.5347792929863324,-1.3653969472783967,1.4899941161482966,46.344450470198964,76.6744406297621,115.02654820389955,-38.35210757413745
2020-01-09,11889.4599609375,11992.5498046875,11889.4599609375,11970.6298828125,2036900.0,2.0,0.20309029594571815,-0.22432164658714449,-0.1963171947030662,2.6898350247296587,54.70154218423225,71.83955086419337,106.38914873595832,-34.549597871764945
2020-01-10,12009.26953125,12038.2099609375,11959.0595703125,12024.650390625,1869000.0,2.0,0.8000384298221697,0.20619625894235938,0.17546714741050184,3.029839856595107,57.226008730845635,71.54217573530877,99.41975413582841,-27.87757840051964
2020-01-13,12069.6103515625,12113.419921875,12037.240234375,12113.419921875,2292300.0,2.0,1.2724107343803581,0.9275874656010874,0.8369972463092124,3.6523050361722653,61.06579830557296,77.57522420145142,95.05084814895301,-17.47562394750159
2020-01-14,12161.73046875,12186.6201171875,12140.26953125,12179.8095703125,2255300.0,2.0,1.3200739245686988,1.373942911696413,1.2884546815250308,4.072611614556454,63.691002178535264,86.7139637673572,93.38347127263384,-6.669507505276641
2020-01-15,12169.919921875,12169.919921875,12048.009765625,12091.8798828125,1943800.0,2.0,0.13085335501314965,0.5627969422687285,0.5593679993497469,3.2006727417475345,58.103075169179505,85.87141754386721,91.88106052688052,-6.009642983013308
2020-01-16,12006.080078125,12075.5400390625,12006.080078125,12066.9296875,2049000.0,2.0,-0.23486903286116245,0.38330689246439675,0.37504814438420464,2.8666830748207417,56.58600802665882,82.24238235758457,89.95332489302133,-7.710942535436757
2020-01-17,12080.7197265625,12117.5498046875,12055.91015625,12090.2900390625,2009700.0,2.0,-0.15010804440236392,0.5944923168348604,0.5395122203519787,2.953169742756767,57.69963541269004,80.32538987351472,88.02773788912,-7.702348015605281
2020-01-20,12107.5595703125,12151.419921875,12101.5498046875,12118.7099609375,2095100.0,2.0,0.07585874509090651,0.6924258080401868,0.7090019615337395,3.0748417639049563,59.07502824846556,80.1751999016833,86.45723029163267,-6.2820303899493695
2020-01-30,11933.23046875,11933.23046875,11418.2197265625,11421.740234375,4917300.0,2.0,-4.4838080259341995,-4.735601399409484,-4.845541688887744,-2.8678801610912963,31.782410314385807,23.545127578005122,73.87480974890715,-50.32968217090203
2020-01-31,11494.0302734375,11594.2099609375,11436.9501953125,11495.099609375,3130700.0,2.0,-2.901150762118654,-3.8655523678115644,-4.042011255943912,-2.2663555693333226,35.17707047173514,-15.239453331747427,56.05195713277624,-71.29141046452366
2020-02-03,11365.900390625,11365.900390625,11138.0302734375,11354.919921875,3472200.0,1.0,-2.9174726236249726,-4.5463735440853466,-4.953056491397945,-3.4547219162736065,31.909437774612332,-56.634989476633564,33.51456781089428,-90.14955728752784
2020-02-04,11399.4599609375,11581.3603515625,11393.0302734375,11555.919921875,2731100.0,2.0,-0.2878350835563981,-2.4724037546823507,-3.090049454510535,-1.7731689317091792,40.451109763106544,-72.38778857047146,12.334096534621128,-84.72188510509258
2020-02-05,11601.5498046875,11620.419921875,11512.7099609375,11573.6201171875,2624400.0,2.0,0.8132233639975617,-1.875996654503842,-2.7303533743559427,-1.6469718690271473,41.15120994802281,-82.49281172652081,-6.631285117607259,-75.86152660891355
2020-02-06,11605.1103515625,11749.6796875,11605.1103515625,11749.6796875,2305400.0,2.0,1.7654124543994953,-0.01871376285906834,-1.124491389896043,-0.17807413379687942,47.73348903439969,-75.42512555061694,-20.390053204209195,-55.035072346407745
2020-02-07,11712.7099609375,11712.7099609375,11592.08984375,11612.8095703125,2182700.0,2.0,0.37529832730078816,-0.7789005788900072,-2.1179911171843813,-1.336521974262761,43.646341752206595,-79.94663290296558,-32.30136914396047,-47.645263759005104
2020-02-10,11514.7197265625,11598.0302734375,11423.33984375,11574.0703125,2328300.0,2.0,-0.33711244287430997,-0.6917013931762139,-2.2276081872773523,-1.6546527836213465,42.5361882888283,-85.6683628432329,-42.974767883814955,-42.69359495941794
2020-02-11,11614.25,11678.580078125,11614.25,11664.0400390625,1845400.0,2.0,0.2509367026084064,0.44763028580601105,-1.281457013783538,-0.8982434620963264,45.9731493320251,-81.9978498473647,-50.77938427652491,-31.218465570839797
2020-02-12,11693.400390625,11801.51953125,11693.400390625,11774.1904296875,2120500.0,2.0,0.8499595613842725,1.6979451074725649,-0.2735869967257054,0.010066311782219728,49.9222593278729,-69.40071762299704,-54.50365094581933,-14.897066677177705
2020-02-13,11813.5,11854.98046875,11784.9404296875,11791.7802734375,2132400.0,2.0,0.92783223548627,1.5253825963465806,-0.08713881989330652,0.10781785015820944,50.54394332302129,-57.337099796235634,-55.07034071590259,-2.2667590803330455
2020-02-14,11806.51953125,11840.7900390625,11788.8701171875,11815.7001953125,1697100.0,2.0,0.7825340128892133,1.4512912636699626,0.11613048041192453,0.26898929378531555,51.42702749415069,-45.323991209214,-53.121070814564874,7.7970796053508735
2020-02-17,11770.2998046875,11775.5595703125,11724.8203125,11763.509765625,1837200.0,2.0,0.014161257198153088,0.6500750900348296,-0.23854794219997366,-0.215632108725472,49.356217358534,-39.55883794705551,-50.408624241063,10.849786294007494
2020-02-18,11700.91015625,11717.099609375,11642.9501953125,11648.98046875,1882600.0,2.0,-0.9342063539638845,-0.4091500355556388,-1.052204515593358,-1.2148613055696922,45.06754232132669,-43.72740721662376,-49.07238083617516,5.344973619551396
2020-02-19,11655.3701171875,11783.4296875,11654.16015625,11758.83984375,2169000.0,2.0,0.026180645256035362,0.3711348600366371,0.0315935975071957,-0.3160979908311101,49.59218566676475,-37.73135143390209,-46.80417495572054,9.07282352181845
2020-02-20,11785.7802734375,11827.830078125,11714.150390625,11725.08984375,2035400.0,2.0,-0.1476201136400901,0.10406277193000246,-0.06222216010932646,-0.6198040104079316,48.27661709910233,-35.29590771315088,-44.50252150720661,9.206613794055727
2020-02-21,11721.16015625,11755.169921875,11661.6298828125,11686.349609375,1952700.0,2.0,-0.2577916434873151,-0.2892895122503014,-0.21997624287927176,-0.9523511977446386,46.74377584606984,-36.07595303634298,-42.81720781303388,6.7412547766909015
2020-02-24,11615.2802734375,11615.2802734375,11512.080078125,11534.8701171875,2347100.0,2.0,-1.1649206289942926,-1.5488200064161517,-1.2891210947485243,-2.222910594617933,41.23111012818445,-48.359811819767856,-43.925728614380674,-4.434083205387182
2020-02-25,11506.740234375,11567.08984375,11415.4697265625,11540.23046875,2158400.0,2.0,-0.9343703142763782,-1.3988745289990723,-1.0102674113387833,-2.174979670553445,41.49405335916255,-57.005202345162616,-46.54162336053706,-10.463578984625556
2020-02-26,11468.599609375,11494.2197265625,11408.0595703125,11433.6201171875,2640000.0,2.0,-1.298441800374328,-2.0246704122701575,-1.635727374015783,-3.0604617107728993,37.86538201223449,-71.63355399431566,-51.56000948729278,-20.07354450702288
2020-02-27,11436.9599609375,11470.23046875,11274.51953125,11292.169921875,3360600.0,2.0,-1.7854233753706317,-2.820722182029145,-2.7984583605716207,-4.223280173548682,33.65948959366133,-93.56195273018238,-59.960398135870705,-33.60155459431168
2020-03-02,11184.66015625,11282.0498046875,11049.849609375,11170.4599609375,3204100.0,2.0,-1.964234250620378,-3.3313572063969454,-3.711585120664773,-5.201130704255763,30.51837043105713,-119.38514574355213,-71.84534765740699,-47.53979808614514
2020-03-03,11279.8603515625,11390.240234375,11279.8603515625,11327.7197265625,2572300.0,2.0,-0.22126897246473876,-1.5993394025525909,-2.344571004515217,-3.823039005112139,38.50384991952756,-125.71153907176449,-82.61858594027849,-43.092953131486
2020-03-04,11368.25,11392.349609375,11297.8095703125,11392.349609375,2245300.0,2.0,0.6101221608700413,-0.8168111140452683,-1.718106593105917,-3.2435355218835227,41.4805277410257,-124.07984474191107,-90.91083770060501,-33.16900704130606
2020-03-05,11454.650390625,11525.3203125,11454.650390625,11514.8203125,2291000.0,2.0,1.546067691315578,0.4628635293843386,-0.6363489133327849,-2.2068738235939134,46.74139359663466,-111.61769372431263,-95.05220890534653,-16.565484818966098
2020-03-06,11471.3603515625,11471.3603515625,11310.3203125,11321.8095703125,2518500.0,2.0,-0.20820948877569023,-0.8723100730281708,-2.121183718475339,-3.8214327596632236,40.553793155300696,-115.97877200497715,-99.23752152527265,-16.74125047970449
2020-03-09,11221.759765625,11221.759765625,10977.6396484375,10977.6396484375,3897400.0,2.0,-2.9117535607291134,-3.285555981130006,-4.8353050824245685,-6.671954165060889,32.33407144022644,-145.52902628321863,-108.49582247686185,-37.03320380635678
2020-03-10,10907.6201171875,11032.4697265625,10830.2197265625,11003.5400390625,3544100.0,2.0,-2.121429652179163,-2.6014389465308763,-4.37429797202562,-6.384515074696018,33.42761932485402,-164.95635643673268,-119.78792926883601,-45.16842716789667
2020-03-11,11022.8203125,11088.23046875,10885.91015625,10893.75,2804700.0,2.0,-2.2307929986127517,-3.0182880147497926,-5.010484891790412,-7.2263794976918705,31.130935363535706,-187.05553438607603,-133.24145029228401,-53.81408409379202
2020-03-12,10845.3896484375,10845.3896484375,10359.669921875,10422.3203125,4844200.0,2.0,-4.59081138990427,-6.372254729540938,-8.582372373923597,-11.091347565600106,23.62498086967125,-239.8449447807343,-154.56214918997406,-85.28279559076023
2020-03-13,10091.0302734375,10171.2001953125,9636.150390625,10128.8701171875,5906200.0,2.0,-5.206759399986993,-8.047493621237557,-10.503627146391715,-13.406052054410967,20.337824193210917,-301.880026114517,-184.02572457488264,-117.85430153963438
2020-03-16,10069.419921875,10130.7998046875,9717.76953125,9717.76953125,3783600.0,2.0,-6.857695049481228,-10.600580617614131,-13.332749396784461,-16.693915749983457,16.80927418768843,-379.83713058341345,-223.1880057765888,-156.64912480682466
2020-03-17,9538.6396484375,9677.0703125,9371.349609375,9439.6298828125,4504100.0,2.0,-6.7273379851583215,-11.624295198437462,-14.931783736160153,-18.816007476917463,14.922835755384401,-458.7737840388636,-270.3051614290438,-188.46862260981982
2020-03-18,9453.98046875,9509.6103515625,9218.669921875,9218.669921875,3991000.0,2.0,-5.792088438684717,-11.900096155720764,-16.00320598260262,-20.417724473326416,13.615567299204374,-533.0169848090718,-322.8475261050494,-210.16945870402242
2020-03-19,9085.2802734375,9085.2802734375,8523.6298828125,8681.33984375,5702600.0,1.0,-8.009913335920317,-14.726084699001474,-19.774339146311014,-24.704654573952624,11.074815825255643,-627.974404923234,-383.8729018686863,-244.10150305454772
2020-03-20,8816.8603515625,9264.419921875,8816.8603515625,9234.08984375,4683400.0,2.0,-0.2614946744891822,-7.397610138206467,-13.672671289365812,-19.596047683578398,26.30882489767964,-651.1208234750902,-437.3224861899671,-213.79833728512313
2020-03-23,9025.5498046875,9029.51953125,8750.1396484375,8890.0302734375,136500.0,1.0,-2.229486526549629,-8.94162261399638,-15.788468683101641,-22.229932718482594,23.598824347648552,-689.2816490494788,-487.71431876186944,-201.56733028760937
2020-03-24,9083.7802734375,9415.6396484375,9083.7802734375,9285.6201171875,2920600.0,1.0,2.468233847985246,-3.18613500847843,-11.094088181245143,-18.431935208476148,32.24114121146322,-679.7676456641766,-526.1249841423308,-153.64266152184575
2020-03-25,9426.4296875,9722.3701171875,9426.4296875,9644.75,3565400.0,2.0,5.439761162364798,1.8850115279306134,-6.80994385171696,-14.981701028222183,38.98848791521799,-635.9184769110016,-548.083682696065,-87.83479421493655
2020-03-26,9667.1396484375,9739.73046875,9565.01953125,9736.3603515625,2795400.0,2.0,4.041284029239911,3.6035082546523434,-5.1470169277955,-13.892971546134591,40.61304760065945,-587.008832584741,-555.8687126738002,-31.14011991094071
2020-03-27,9807.900390625,9954.8603515625,9691.1396484375,9698.919921875,3349400.0,2.0,2.621735477941556,3.6794476784316466,-4.772723927745659,-13.929340021788539,40.14260098385697,-544.9864522747393,-553.6922605939881,8.705808319248717
2020-03-30,9571.2197265625,9655.7001953125,9415.51953125,9629.4296875,2274000.0,1.0,0.31684155777522705,3.0339099393813296,-4.734300557716054,-14.248349494744495,39.234200795770285,-511.3956436369899,-545.2329372025885,33.83729356559854
2020-03-31,9689.6201171875,9789.8095703125,9630.2998046875,9708.0595703125,2882300.0,1.0,0.2535824253310892,3.577748704988082,-3.1807043532605106,-13.252001465676443,40.864869739214846,-472.977718655,-530.7818934930708,57.80417483807082
2020-04-01,9726.2001953125,9736.0,9663.6298828125,9663.6298828125,2434800.0,1.0,-0.2441345794288452,2.6165562281202037,-2.7857864059975146,-13.347371874334534,40.20828252380145,-441.0323938838683,-512.8319935712303,71.79959968736205
2020-04-06,9707.75,9818.740234375,9651.51953125,9818.740234375,2987300.0,1.0,1.1849471139457002,3.0193931761941073,-0.3754986580642439,-11.656436521319113,43.614422882057326,-398.6045200053886,-489.98649885806196,91.38197885267334
2020-04-07,9928.16015625,10039.150390625,9928.16015625,9996.3896484375,3205000.0,1.0,2.3879327930139027,4.051096724646497,2.1136185079305703,-9.779753036465,47.31616828851462,-346.64934339469437,-461.31906776538847,114.6697243706941
2020-04-08,10010.6396484375,10149.759765625,9984.66015625,10137.4697265625,3117000.0,1.0,2.7634652140354765,4.167030839606145,4.001046665940389,-8.249808789855074,50.116942974764214,-290.7390495798227,-427.2030641282753,136.4640145484526
2020-04-09,10173.259765625,10246.83984375,10092.3603515625,10119.4296875,3058700.0,1.0,1.7321360006510966,3.098338947349455,4.288930861921325,-8.138574017361687,49.752714358627465,-245.06051424176258,-390.77455415097273,145.71403990921016
2020-04-10,10105.4296875,10165.1201171875,10103.76953125,10157.6103515625,2365200.0,1.0,1.111718326636213,2.9494084091909345,5.081012975423604,-7.518741977112031,50.57147661789808,-203.43402458739365,-353.3064482382569,149.87242365086325
2020-04-13,10147.5595703125,10179.400390625,10080.650390625,10099.2197265625,2456300.0,1.0,-0.027757819722162846,1.9825514159022006,4.651857918156321,-7.790932663279104,49.24977390848405,-173.1602831249984,-317.2772152156052,144.11693209060684
2020-04-14,10130.650390625,10344.1298828125,10130.650390625,10332.9404296875,2847000.0,1.0,1.6088216353586038,3.678886179898444,6.9606661639856515,-5.434317068924832,54.38834872973306,-128.8238166801002,-279.5865355085042,150.762718828404
2020-04-15,10366.76953125,10461.83984375,10366.76953125,10447.2099609375,3333800.0,2.0,2.110467965089602,3.9723055488851466,7.736772103709355,-4.188338464817898,56.696910658253906,-83.50367305027976,-240.36996301685932,156.86628996657956
2020-04-16,10385.7802734375,10425.2900390625,10317.1298828125,10375.48046875,2770300.0,2.0,0.9043360262703803,2.57709640801278,6.483230001158757,-4.61360119406079,54.821198248798616,-52.76683997577311,-202.84933840864207,150.08249843286896
2020-04-17,10554.5498046875,10710.150390625,10552.580078125,10597.0400390625,3725200.0,2.0,2.1856668226598597,3.809572707982234,7.993243560968799,-2.3631306373764094,59.30015670922515,-10.409676374227274,-164.36140600175912,153.95172962753185
2020-04-20,10612.4501953125,10637.6396484375,10542.9599609375,10586.7099609375,2298700.0,2.0,1.1352234886173207,2.9339954101624155,6.8505898991207514,-2.229092208344452,59.006432690735,22.070712538656153,-127.07498229367607,149.14569483233223
